Project Code,Project Name,Resource,Segment Start,Segment End,Hard Allocation (PD),Soft Allocation (PD)
PR1044,MyLearning Mobile Pilot,csk.testEngineer,01.Feb.2025,01.May.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.testEngineer,01.May.2025,01.Aug.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.testEngineer,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.architect,01.Feb.2025,01.May.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.architect,01.May.2025,01.Aug.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.architect,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.businessAnalyst,01.Feb.2025,01.May.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.businessAnalyst,01.May.2025,01.Aug.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.businessAnalyst,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.storageArchitect,01.Feb.2025,01.May.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.storageArchitect,01.May.2025,01.Aug.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.storageArchitect,01.Aug.2025,01.Nov.2025,0.0,0.0
PR2000,Nxtwave,nicoleChasen,01.Dec.2024,01.Mar.2025,0.0,0.0
PR2000,Nxtwave,nicoleChasen,01.Mar.2025,01.Jun.2025,0.0,0.0
PR2000,Nxtwave,nicoleChasen,01.Jun.2025,01.Sep.2025,0.0,0.0
PR2000,Nxtwave,nicoleChasen,01.Sep.2025,01.Dec.2025,0.0,0.0
PR2000,Nxtwave,nicoleChasen,01.Dec.2025,01.Mar.2026,0.0,0.0
PR2000,Nxtwave,edCarmen,01.Dec.2024,01.Mar.2025,0.0,0.0
PR2000,Nxtwave,edCarmen,01.Mar.2025,01.Jun.2025,0.0,0.0
PR2000,Nxtwave,edCarmen,01.Jun.2025,01.Sep.2025,0.0,0.0
PR2000,Nxtwave,edCarmen,01.Sep.2025,01.Dec.2025,0.0,0.0
PR2000,Nxtwave,edCarmen,01.Dec.2025,01.Mar.2026,0.0,0.0
PR2000,Nxtwave,ritaCohen,01.Dec.2024,01.Mar.2025,0.0,0.0
PR2000,Nxtwave,ritaCohen,01.Mar.2025,01.Jun.2025,0.0,0.0
PR2000,Nxtwave,ritaCohen,01.Jun.2025,01.Sep.2025,0.0,0.0
PR2000,Nxtwave,ritaCohen,01.Sep.2025,01.Dec.2025,0.0,0.0
PR2000,Nxtwave,ritaCohen,01.Dec.2025,01.Mar.2026,0.0,0.0
PR2000,Nxtwave,ayushV,01.Dec.2024,01.Mar.2025,0.0,0.0
PR2000,Nxtwave,ayushV,01.Mar.2025,01.Jun.2025,0.0,0.0
PR2000,Nxtwave,ayushV,01.Jun.2025,01.Sep.2025,0.0,0.0
PR2000,Nxtwave,ayushV,01.Sep.2025,01.Dec.2025,0.0,0.0
PR2000,Nxtwave,ayushV,01.Dec.2025,01.Mar.2026,0.0,0.0
PR2001,Testing Hierarchy,nickEvans,31.Jan.2024,30.Apr.2024,0.0,0.5479041916167665
PR2001,Testing Hierarchy,nickEvans,30.Apr.2024,30.Jul.2024,0.0,0.5479041916167665
PR2001,Testing Hierarchy,nickEvans,30.Jul.2024,30.Oct.2024,0.0,0.5479041916167665
PR2001,Testing Hierarchy,nickEvans,30.Oct.2024,30.Jan.2025,0.0,0.5479041916167665
PR2001,Testing Hierarchy,nickEvans,30.Jan.2025,30.Apr.2025,0.0,0.5479041916167665
PR2001,Testing Hierarchy,nickEvans,30.Apr.2025,30.Jul.2025,0.0,0.5479041916167665
PR2001,Testing Hierarchy,nickEvans,30.Jul.2025,30.Oct.2025,0.0,0.5479041916167665
PR2001,Testing Hierarchy,nickEvans,30.Oct.2025,30.Jan.2026,0.0,0.5479041916167665
PR2001,Testing Hierarchy,ritaCohen,31.Jan.2024,30.Apr.2024,0.0,0.0
PR2001,Testing Hierarchy,ritaCohen,30.Apr.2024,30.Jul.2024,0.0,0.0
PR2001,Testing Hierarchy,ritaCohen,30.Jul.2024,30.Oct.2024,0.0,0.0
PR2001,Testing Hierarchy,ritaCohen,30.Oct.2024,30.Jan.2025,0.0,0.0
PR2001,Testing Hierarchy,ritaCohen,30.Jan.2025,30.Apr.2025,0.0,0.0
PR2001,Testing Hierarchy,ritaCohen,30.Apr.2025,30.Jul.2025,0.0,0.0
PR2001,Testing Hierarchy,ritaCohen,30.Jul.2025,30.Oct.2025,0.0,0.0
PR2001,Testing Hierarchy,ritaCohen,30.Oct.2025,30.Jan.2026,0.0,0.0
PR2002,Test Actuals,edCarmen,01.Dec.2024,01.Mar.2025,0.0,0.0
PR2002,Test Actuals,edCarmen,01.Mar.2025,01.Jun.2025,0.0,0.0
PR2002,Test Actuals,edCarmen,01.Jun.2025,01.Sep.2025,0.0,0.0
PR2002,Test Actuals,edCarmen,01.Sep.2025,01.Dec.2025,0.0,0.0
PR2002,Test Actuals,edCarmen,01.Dec.2025,01.Mar.2026,0.0,0.0
PR2736,Project A,RES03,02.Jan.2023,02.Apr.2023,0.0,0.0
PR2736,Project A,RES03,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2736,Project A,RES03,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2736,Project A,RES03,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2736,Project A,RES03,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2736,Project A,RES03,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2736,Project A,RES03,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2736,Project A,RES03,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2736,Project A,RES03,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2736,Project A,RES06,02.Jan.2023,02.Apr.2023,0.0,0.0
PR2736,Project A,RES06,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2736,Project A,RES06,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2736,Project A,RES06,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2736,Project A,RES06,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2736,Project A,RES06,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2736,Project A,RES06,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2736,Project A,RES06,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2736,Project A,RES06,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2736,Project A,RES09,02.Jan.2023,02.Apr.2023,0.0,0.0
PR2736,Project A,RES09,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2736,Project A,RES09,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2736,Project A,RES09,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2736,Project A,RES09,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2736,Project A,RES09,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2736,Project A,RES09,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2736,Project A,RES09,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2736,Project A,RES09,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2736,Project A,RES10,02.Jan.2023,02.Apr.2023,0.0,0.0
PR2736,Project A,RES10,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2736,Project A,RES10,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2736,Project A,RES10,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2736,Project A,RES10,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2736,Project A,RES10,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2736,Project A,RES10,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2736,Project A,RES10,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2736,Project A,RES10,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2736,Project A,RES11,02.Jan.2023,02.Apr.2023,0.0,0.0
PR2736,Project A,RES11,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2736,Project A,RES11,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2736,Project A,RES11,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2736,Project A,RES11,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2736,Project A,RES11,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2736,Project A,RES11,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2736,Project A,RES11,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2736,Project A,RES11,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2736,Project A,RES16,02.Jan.2023,02.Apr.2023,0.0,0.0
PR2736,Project A,RES16,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2736,Project A,RES16,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2736,Project A,RES16,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2736,Project A,RES16,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2736,Project A,RES16,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2736,Project A,RES16,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2736,Project A,RES16,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2736,Project A,RES16,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2736,Project A,RES18,02.Jan.2023,02.Apr.2023,0.0,0.0
PR2736,Project A,RES18,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2736,Project A,RES18,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2736,Project A,RES18,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2736,Project A,RES18,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2736,Project A,RES18,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2736,Project A,RES18,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2736,Project A,RES18,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2736,Project A,RES18,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2736,Project A,RES19,02.Jan.2023,02.Apr.2023,0.0,0.0
PR2736,Project A,RES19,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2736,Project A,RES19,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2736,Project A,RES19,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2736,Project A,RES19,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2736,Project A,RES19,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2736,Project A,RES19,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2736,Project A,RES19,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2736,Project A,RES19,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2737,Project B,RES02,02.Feb.2023,02.May.2023,0.0,0.0
PR2737,Project B,RES02,02.May.2023,02.Aug.2023,0.0,0.0
PR2737,Project B,RES02,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2737,Project B,RES02,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2737,Project B,RES02,02.Feb.2024,02.May.2024,0.0,0.0
PR2737,Project B,RES02,02.May.2024,02.Aug.2024,0.0,0.0
PR2737,Project B,RES02,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2737,Project B,RES02,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2737,Project B,RES02,02.Feb.2025,02.May.2025,0.0,0.0
PR2737,Project B,RES02,02.May.2025,02.Aug.2025,0.0,0.0
PR2737,Project B,RES09,02.Feb.2023,02.May.2023,0.0,0.0
PR2737,Project B,RES09,02.May.2023,02.Aug.2023,0.0,0.0
PR2737,Project B,RES09,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2737,Project B,RES09,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2737,Project B,RES09,02.Feb.2024,02.May.2024,0.0,0.0
PR2737,Project B,RES09,02.May.2024,02.Aug.2024,0.0,0.0
PR2737,Project B,RES09,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2737,Project B,RES09,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2737,Project B,RES09,02.Feb.2025,02.May.2025,0.0,0.0
PR2737,Project B,RES09,02.May.2025,02.Aug.2025,0.0,0.0
PR2737,Project B,RES15,02.Feb.2023,02.May.2023,0.0,0.0
PR2737,Project B,RES15,02.May.2023,02.Aug.2023,0.0,0.0
PR2737,Project B,RES15,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2737,Project B,RES15,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2737,Project B,RES15,02.Feb.2024,02.May.2024,0.0,0.0
PR2737,Project B,RES15,02.May.2024,02.Aug.2024,0.0,0.0
PR2737,Project B,RES15,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2737,Project B,RES15,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2737,Project B,RES15,02.Feb.2025,02.May.2025,0.0,0.0
PR2737,Project B,RES15,02.May.2025,02.Aug.2025,0.0,0.0
PR2737,Project B,RES18,02.Feb.2023,02.May.2023,0.0,0.0
PR2737,Project B,RES18,02.May.2023,02.Aug.2023,0.0,0.0
PR2737,Project B,RES18,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2737,Project B,RES18,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2737,Project B,RES18,02.Feb.2024,02.May.2024,0.0,0.0
PR2737,Project B,RES18,02.May.2024,02.Aug.2024,0.0,0.0
PR2737,Project B,RES18,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2737,Project B,RES18,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2737,Project B,RES18,02.Feb.2025,02.May.2025,0.0,0.0
PR2737,Project B,RES18,02.May.2025,02.Aug.2025,0.0,0.0
PR2737,Project B,RES20,02.Feb.2023,02.May.2023,0.0,0.0
PR2737,Project B,RES20,02.May.2023,02.Aug.2023,0.0,0.0
PR2737,Project B,RES20,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2737,Project B,RES20,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2737,Project B,RES20,02.Feb.2024,02.May.2024,0.0,0.0
PR2737,Project B,RES20,02.May.2024,02.Aug.2024,0.0,0.0
PR2737,Project B,RES20,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2737,Project B,RES20,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2737,Project B,RES20,02.Feb.2025,02.May.2025,0.0,0.0
PR2737,Project B,RES20,02.May.2025,02.Aug.2025,0.0,0.0
PR2737,Project B,RES25,02.Feb.2023,02.May.2023,0.0,0.0
PR2737,Project B,RES25,02.May.2023,02.Aug.2023,0.0,0.0
PR2737,Project B,RES25,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2737,Project B,RES25,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2737,Project B,RES25,02.Feb.2024,02.May.2024,0.0,0.0
PR2737,Project B,RES25,02.May.2024,02.Aug.2024,0.0,0.0
PR2737,Project B,RES25,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2737,Project B,RES25,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2737,Project B,RES25,02.Feb.2025,02.May.2025,0.0,0.0
PR2737,Project B,RES25,02.May.2025,02.Aug.2025,0.0,0.0
PR2738,Project C,RES05,02.Mar.2023,02.Jun.2023,0.0,0.0
PR2738,Project C,RES05,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2738,Project C,RES05,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2738,Project C,RES05,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2738,Project C,RES05,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2738,Project C,RES05,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2738,Project C,RES05,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2738,Project C,RES05,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2738,Project C,RES05,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2738,Project C,RES05,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2738,Project C,RES07,02.Mar.2023,02.Jun.2023,0.0,0.0
PR2738,Project C,RES07,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2738,Project C,RES07,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2738,Project C,RES07,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2738,Project C,RES07,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2738,Project C,RES07,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2738,Project C,RES07,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2738,Project C,RES07,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2738,Project C,RES07,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2738,Project C,RES07,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2738,Project C,RES13,02.Mar.2023,02.Jun.2023,0.0,0.0
PR2738,Project C,RES13,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2738,Project C,RES13,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2738,Project C,RES13,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2738,Project C,RES13,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2738,Project C,RES13,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2738,Project C,RES13,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2738,Project C,RES13,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2738,Project C,RES13,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2738,Project C,RES13,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2738,Project C,RES15,02.Mar.2023,02.Jun.2023,0.0,0.0
PR2738,Project C,RES15,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2738,Project C,RES15,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2738,Project C,RES15,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2738,Project C,RES15,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2738,Project C,RES15,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2738,Project C,RES15,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2738,Project C,RES15,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2738,Project C,RES15,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2738,Project C,RES15,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2738,Project C,RES18,02.Mar.2023,02.Jun.2023,0.0,0.0
PR2738,Project C,RES18,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2738,Project C,RES18,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2738,Project C,RES18,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2738,Project C,RES18,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2738,Project C,RES18,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2738,Project C,RES18,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2738,Project C,RES18,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2738,Project C,RES18,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2738,Project C,RES18,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2738,Project C,RES19,02.Mar.2023,02.Jun.2023,0.0,0.0
PR2738,Project C,RES19,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2738,Project C,RES19,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2738,Project C,RES19,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2738,Project C,RES19,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2738,Project C,RES19,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2738,Project C,RES19,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2738,Project C,RES19,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2738,Project C,RES19,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2738,Project C,RES19,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2739,Project D,RES03,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2739,Project D,RES03,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2739,Project D,RES03,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2739,Project D,RES03,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2739,Project D,RES03,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2739,Project D,RES03,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2739,Project D,RES03,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2739,Project D,RES03,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2739,Project D,RES03,02.Apr.2025,02.Jul.2025,0.0,0.0
PR2739,Project D,RES03,02.Jul.2025,02.Oct.2025,0.0,0.0
PR2739,Project D,RES11,02.Apr.2023,02.Jul.2023,0.0,0.0
PR2739,Project D,RES11,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2739,Project D,RES11,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2739,Project D,RES11,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2739,Project D,RES11,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2739,Project D,RES11,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2739,Project D,RES11,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2739,Project D,RES11,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2739,Project D,RES11,02.Apr.2025,02.Jul.2025,0.0,0.0
PR2739,Project D,RES11,02.Jul.2025,02.Oct.2025,0.0,0.0
PR2740,Project E,RES01,02.May.2023,02.Aug.2023,0.0,0.0
PR2740,Project E,RES01,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2740,Project E,RES01,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2740,Project E,RES01,02.Feb.2024,02.May.2024,0.0,0.0
PR2740,Project E,RES01,02.May.2024,02.Aug.2024,0.0,0.0
PR2740,Project E,RES01,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2740,Project E,RES01,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2740,Project E,RES06,02.May.2023,02.Aug.2023,0.0,0.0
PR2740,Project E,RES06,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2740,Project E,RES06,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2740,Project E,RES06,02.Feb.2024,02.May.2024,0.0,0.0
PR2740,Project E,RES06,02.May.2024,02.Aug.2024,0.0,0.0
PR2740,Project E,RES06,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2740,Project E,RES06,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2740,Project E,RES12,02.May.2023,02.Aug.2023,0.0,0.0
PR2740,Project E,RES12,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2740,Project E,RES12,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2740,Project E,RES12,02.Feb.2024,02.May.2024,0.0,0.0
PR2740,Project E,RES12,02.May.2024,02.Aug.2024,0.0,0.0
PR2740,Project E,RES12,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2740,Project E,RES12,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2740,Project E,RES14,02.May.2023,02.Aug.2023,0.0,0.0
PR2740,Project E,RES14,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2740,Project E,RES14,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2740,Project E,RES14,02.Feb.2024,02.May.2024,0.0,0.0
PR2740,Project E,RES14,02.May.2024,02.Aug.2024,0.0,0.0
PR2740,Project E,RES14,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2740,Project E,RES14,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2740,Project E,RES16,02.May.2023,02.Aug.2023,0.0,0.0
PR2740,Project E,RES16,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2740,Project E,RES16,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2740,Project E,RES16,02.Feb.2024,02.May.2024,0.0,0.0
PR2740,Project E,RES16,02.May.2024,02.Aug.2024,0.0,0.0
PR2740,Project E,RES16,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2740,Project E,RES16,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2740,Project E,RES17,02.May.2023,02.Aug.2023,0.0,0.0
PR2740,Project E,RES17,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2740,Project E,RES17,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2740,Project E,RES17,02.Feb.2024,02.May.2024,0.0,0.0
PR2740,Project E,RES17,02.May.2024,02.Aug.2024,0.0,0.0
PR2740,Project E,RES17,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2740,Project E,RES17,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2741,Project F,RES01,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2741,Project F,RES01,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2741,Project F,RES01,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2741,Project F,RES01,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2741,Project F,RES01,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2741,Project F,RES01,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2741,Project F,RES01,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2741,Project F,RES01,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2741,Project F,RES01,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2741,Project F,RES01,02.Sep.2025,02.Dec.2025,0.0,0.0
PR2741,Project F,RES05,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2741,Project F,RES05,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2741,Project F,RES05,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2741,Project F,RES05,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2741,Project F,RES05,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2741,Project F,RES05,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2741,Project F,RES05,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2741,Project F,RES05,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2741,Project F,RES05,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2741,Project F,RES05,02.Sep.2025,02.Dec.2025,0.0,0.0
PR2741,Project F,RES06,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2741,Project F,RES06,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2741,Project F,RES06,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2741,Project F,RES06,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2741,Project F,RES06,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2741,Project F,RES06,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2741,Project F,RES06,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2741,Project F,RES06,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2741,Project F,RES06,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2741,Project F,RES06,02.Sep.2025,02.Dec.2025,0.0,0.0
PR2741,Project F,RES08,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2741,Project F,RES08,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2741,Project F,RES08,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2741,Project F,RES08,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2741,Project F,RES08,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2741,Project F,RES08,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2741,Project F,RES08,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2741,Project F,RES08,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2741,Project F,RES08,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2741,Project F,RES08,02.Sep.2025,02.Dec.2025,0.0,0.0
PR2741,Project F,RES10,02.Jun.2023,02.Sep.2023,0.0,0.0
